Time used gen_solv: 0.002674
Time used Special_solv: 0.001763
v:                 v_:
     0.66807237          0.66807238
     0.66807432          0.66807432
     0.66807627          0.66807627
     0.66807821          0.66807821
     0.66808015          0.66808015
     0.66808209          0.66808209
     0.66808403          0.66808403
     0.66808597          0.66808597
     0.66808791          0.66808791
     0.66808984          0.66808984
     0.66809178          0.66809178
     0.66809371          0.66809371
     0.66809565          0.66809565
     0.66809758          0.66809758
     0.66809951          0.66809951
     0.66810144          0.66810144
     0.66810336          0.66810336
     0.66810529          0.66810529
     0.66810722          0.66810722
     0.66810914          0.66810914
     0.66811106          0.66811106
     0.66811299          0.66811299
     0.66811491          0.66811491
     0.66811683          0.66811683
     0.66811874          0.66811874
     0.66812066          0.66812066
     0.66812258          0.66812258
     0.66812449          0.66812449
     0.66812641          0.66812641
     0.66812832          0.66812832
     0.66813023          0.66813023
     0.66813214          0.66813214
     0.66813405          0.66813405
     0.66813596          0.66813596
     0.66813786          0.66813786
     0.66813977          0.66813977
     0.66814167          0.66814167
     0.66814357          0.66814357
     0.66814548          0.66814548
     0.66814738          0.66814738
     0.66814928          0.66814928
     0.66815117          0.66815117
     0.66815307          0.66815307
     0.66815497          0.66815497
     0.66815686          0.66815686
     0.66815875          0.66815875
     0.66816065          0.66816065
     0.66816254          0.66816254
     0.66816443          0.66816443
     0.66816632          0.66816632
      0.6681682           0.6681682
     0.66817009          0.66817009
     0.66817197          0.66817197
     0.66817386          0.66817386
     0.66817574          0.66817574
     0.66817762          0.66817762
      0.6681795           0.6681795
     0.66818138          0.66818138
     0.66818326          0.66818326
     0.66818514          0.66818514
     0.66818701          0.66818701
     0.66818889          0.66818889
     0.66819076          0.66819076
     0.66819263          0.66819263
      0.6681945           0.6681945
     0.66819637          0.66819637
     0.66819824          0.66819824
     0.66820011          0.66820011
     0.66820197          0.66820197
     0.66820384          0.66820384
      0.6682057           0.6682057
     0.66820756          0.66820756
     0.66820942          0.66820943
     0.66821129          0.66821129
     0.66821314          0.66821314
       0.668215            0.668215
     0.66821686          0.66821686
     0.66821871          0.66821871
     0.66822057          0.66822057
     0.66822242          0.66822242
     0.66822427          0.66822427
     0.66822612          0.66822612
     0.66822797          0.66822797
     0.66822982          0.66822982
     0.66823167          0.66823167
     0.66823351          0.66823351
     0.66823536          0.66823536
      0.6682372           0.6682372
     0.66823904          0.66823904
     0.66824089          0.66824089
     0.66824273          0.66824273
     0.66824456          0.66824456
      0.6682464           0.6682464
     0.66824824          0.66824824
     0.66825007          0.66825007
     0.66825191          0.66825191
     0.66825374          0.66825374
     0.66825557          0.66825557
      0.6682574           0.6682574
     0.66825923          0.66825923
     0.66826106          0.66826106
     0.66826289          0.66826289
     0.66826471          0.66826471
     0.66826654          0.66826654
     0.66826836          0.66826836
     0.66827018          0.66827018
       0.668272            0.668272
     0.66827382          0.66827382
     0.66827564          0.66827564
     0.66827746          0.66827746
     0.66827928          0.66827928
     0.66828109          0.66828109
      0.6682829           0.6682829
     0.66828472          0.66828472
     0.66828653          0.66828653
     0.66828834          0.66828834
     0.66829015          0.66829015
     0.66829196          0.66829196
     0.66829376          0.66829376
     0.66829557          0.66829557
     0.66829737          0.66829737
     0.66829918          0.66829918
     0.66830098          0.66830098
     0.66830278          0.66830278
     0.66830458          0.66830458
     0.66830638          0.66830638
     0.66830818          0.66830818
     0.66830997          0.66830997
     0.66831177          0.66831177
     0.66831356          0.66831356
     0.66831535          0.66831535
     0.66831714          0.66831714
     0.66831893          0.66831894
     0.66832072          0.66832072
     0.66832251          0.66832251
      0.6683243           0.6683243
     0.66832608          0.66832608
     0.66832787          0.66832787
     0.66832965          0.66832965
     0.66833143          0.66833143
     0.66833321          0.66833322
     0.66833499          0.66833499
     0.66833677          0.66833677
     0.66833855          0.66833855
     0.66834033          0.66834033
      0.6683421           0.6683421
     0.66834388          0.66834388
     0.66834565          0.66834565
     0.66834742          0.66834742
     0.66834919          0.66834919
     0.66835096          0.66835096
     0.66835273          0.66835273
     0.66835449          0.66835449
     0.66835626          0.66835626
     0.66835802          0.66835802
     0.66835979          0.66835979
     0.66836155          0.66836155
     0.66836331          0.66836331
     0.66836507          0.66836507
     0.66836683          0.66836683
     0.66836859          0.66836859
     0.66837034          0.66837034
      0.6683721           0.6683721
     0.66837385          0.66837385
      0.6683756           0.6683756
     0.66837735          0.66837735
      0.6683791          0.66837911
     0.66838085          0.66838085
      0.6683826           0.6683826
     0.66838435          0.66838435
     0.66838609          0.66838609
     0.66838784          0.66838784
     0.66838958          0.66838958
     0.66839132          0.66839132
     0.66839307          0.66839307
